0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,2.268016667,0.26848333300000005,0.0005499999999999354,27.002,6.134600000000001,328.6843667,-364.40636056340736
0.0,6.935516667,16.40225,2.935333333000001,5.002683332999998,40.33531666999999,305.0002167,-376.65357590867643
0.0,10.00036667,0.00020000000000043854,8.330000000020298e-05,0.0007166669999994198,0.0007833330000004812,305.0,-315.04345547318735
0.0,0.0,0.0,0.0,0.0,0.0,305.0007167,-305.0420032718648
0.0,0.0,0.0,0.0,0.0,0.0,338.335,-338.38580585779715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,380.0513667,-380.1154759344172
0.0,1.868266667,3.0689,10.534433330000002,23.40083333,0.0012000000000026313,256.9198833,-295.82313446326225
0.0,0.0021,60.20165,3.869016666999994,16.93509999999999,0.6694000000000041,330.6178333,-412.3444600759285
0.0,0.0,9.3337,10.000716669999997,0.00035000000000076745,9.667199999999998,302.7003333,-331.7430705010338
0.0,0.0,0.0,0.0,0.0,0.0,287.1176667,-287.15425313293963
0.0,0.0001,0.0,0.267183333,0.0,3.329999999998747e-05,335.7009333,-336.0182676965451
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,369.3007667,-369.36129971081755
0.0,0.0,0.0,0.0,0.0,0.0,376.3841667,-376.4470444889412
0.0,0.0,0.0,0.0,0.0,3.33e-05,298.86825,-298.90792610103745
0.0,2.668233333,15.000383330000002,0.0010999999999990239,0.0015666670000012836,10.13593333,267.3015167,-295.1405442854593
0.0,49.13526667,48.268283329999996,0.8021000000000037,22.00263333,37.33488332999998,299.13395,-456.71875347125024
0.0,2.000333333,1.6005000000000003,0.0,0.0008666670000001722,0.13405,278.5175667,-282.287745199028
0.0,0.0,0.0,0.0,0.0,0.0,340.3179,-340.3693032146293
0.0,1.200216667,0.0,0.0,1.200316667,1.0670833329999998,336.5011667,-340.01904152319185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
