0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,24,25,12,13,26,27,28,29
6.17361529574264e-10,-2.859632640366576e-10,4.869584299342972e-10,7.4530018656537e-10,5.33831691385432e-10,-2.859632640366576e-10,3.14971169997989e-10,36.51843584322659,2.184516854968551,96.53563360279547,136.55170085791102,116.88571284192008,11.113442481198991,0.0004166666760436322,18.200546376658266,6.717051776535114,337.4446335688144,11.318205043980516,10.185320751666985,11.113442498657927,0.00041666682066458224,18.200546376742412,6.717051776568432,337.4446335516082,11.318205043908652,10.185320751780315,-2.570584179254699e-09,-0.0016917793407591533,-0.0045124007887253305,-0.004512382984499427
6.17361529574264e-10,-2.859632640366576e-10,4.869584299342972e-10,7.4530018656537e-10,5.33831691385432e-10,-2.859632640366576e-10,3.14971169997989e-10,11.483455192507899,6.933635226537811,69.75045822850177,185.16835004458298,127.78241797513994,5.629526494595271,5.200051064872905,24.916691112306307,15.383475984803212,312.3713087010589,13.000006654271317,13.000006654271317,5.629526509475497,5.20005106485209,24.916691112400535,15.383475984735897,312.37130868628304,13.000006654446045,13.000006654446045,-2.570584179254699e-09,-0.00219162077836735,-0.0038914388070310103,-0.0038914238285864176
6.17361529574264e-10,-2.859632640366576e-10,4.869584299342972e-10,7.4530018656537e-10,5.33831691385432e-10,-2.859632640366576e-10,3.14971169997989e-10,13.000006654376458,12.350056005668936,87.11699882604053,115.6680267922008,186.8492950551796,12.130227391029448,12.133405797036586,12.783356434722839,10.833504621582836,282.5039757800669,13.00000665453828,13.00000665453828,12.130227403851089,12.133405796751548,12.783356434669447,10.833504621367792,282.50397576766545,13.000006654739769,13.000006654739769,-2.570584179254699e-09,-0.002212948250737421,-0.003178422017094783,-0.003178408980732231
6.17361529574264e-10,-2.859632640366576e-10,4.869584299342972e-10,7.4530018656537e-10,5.33831691385432e-10,-2.859632640366576e-10,3.14971169997989e-10,10.616854438024376,13.000006654249214,82.5670517604352,159.61825317761574,182.84903396942178,12.994826827563926,11.917022258668498,14.73347521424139,15.81677651714685,361.32217386393376,9.100103260960434,11.700105390304842,12.994826847094291,11.917022258548414,14.733475214041677,15.816776516978965,361.32217384385075,9.100103260648421,11.70010538995244,-2.570584179254699e-09,-0.0025991374461176086,-0.0051798399828922054,-0.0051798201365945975
6.173611963467612e-10,-2.859634624146114e-10,3.093224361005689e-10,7.008911094753748e-10,4.4501356425489877e-10,-2.859634624146114e-10,0.000566667268050221,9.533603579160626,11.700105390161289,86.90033067498891,173.38468367888376,191.56542667788915,11.043631567973888,23.833439032972425,5.686545959924121e-11,1.3000167335042832,406.17327926576644,5.686545959924121e-11,1.3000167335042832,11.043631591741045,23.833439032747066,2.150146929667886e-11,1.3000167334304153,406.1732792404718,2.150146929667886e-11,1.3000167334304153,-2.748219348405646e-09,-0.002934927757643758,-0.006523252391066089,-0.006523228185384494
7.063209988536754e-10,-1.0827071050367274e-10,3.094302731715105e-10,7.898608213399978e-10,6.227810136505214e-10,-1.0827071050367274e-10,2353.6079094592383,11.700105390178237,10.400204258729548,40.30031394811624,172.56787255190304,197.41542051700912,12.1271591621612,11.916755591622945,-6.14126099967745e-11,-6.14126099967745e-11,397.93981857872376,-6.14126099967745e-11,-6.14126099967745e-11,12.127159185276321,11.916755591831107,8.07968886134445e-11,8.07968886134445e-11,397.93981855465785,8.07968886134445e-11,8.07968886134445e-11,-0.10178756854070305,-0.0027806852419566155,-0.006246646663233117,-0.006246623654191535
5.288499412966895e-10,6.943159280217e-11,2.2073779055436935e-10,7.01219499477159e-10,3.5648030175812487e-10,6.943159280217e-11,3948.9492703817095,11.483371859098149,3.3333455449802656e-05,118.58455369162266,167.11794965818189,220.89874145904386,-0.0053799820389625,7.950769156252844,3.3149492477394325e-10,0.0005666670374141138,369.5560441590637,3.3149492477394325e-10,3.3149492477394325e-10,-0.005379961996497508,7.950769155982526,3.023812182498456e-11,0.0005666666683561141,369.55604413811557,3.023812182498456e-11,3.023812182498456e-11,-0.2865432772729997,-0.0035798623348709097,-0.005380000541130746,-0.005379980175293356
6.17361529574264e-10,-2.859632640366576e-10,4.869584299342972e-10,7.4530018656537e-10,5.33831691385432e-10,-2.859632640366576e-10,3.14971169997989e-10,-6.199124587666442e-11,-6.199124587666442e-11,135.0010009391012,203.1354247372697,209.33102432347903,-0.0065704264485166525,0.0014500002900162004,0.0013666669100623576,0.0018500002295771128,368.7558042286302,4.2029010493778873e-10,-175.74878380328127,-0.005354209794897225,0.0014499999447478188,0.0013666665816175023,0.0018500002121216385,368.75580420752317,3.0235914682929727e-11,3.0235914682929727e-11,-2.570584179254699e-09,-0.004067709535558891,-0.006570444705060986,-0.0053542280485476615
5.285613444013678e-10,2.469517551187634e-10,3.981540952699934e-10,7.453192072744436e-10,7.11484147976959e-10,244.83509023161076,0.001000000328461595,-2.1997547135152082e-10,-2.1997547135152082e-10,135.00071760277388,253.9369556726859,204.99674339040186,-0.01872528794627364,0.0025833336551023623,4.668634191694311,0.0027000002313681166,436.5913719909699,4.202613236848964e-10,-533.7887809004931,-0.007506156095024376,0.002583333306092292,4.66863419152683,0.002700000116855416,436.5913719619053,-5.856122462009956e-11,-5.856122462009956e-11,-0.0015735344621480509,-0.0049112673755577745,-0.018725302544900863,-0.007506173777628526
7.063358901915381e-10,6.937155500000862e-11,3.094419041062642e-10,7.454678769645362e-10,5.33976969689288e-10,306.28671254646343,2261.949251834553,7.054145249712198e-11,7.054145249712198e-11,135.0007176046247,336.1564660097684,174.49508305225064,-0.045568636960290815,0.003000000358036397,0.003000000358036397,28.6684990284709,539.1782801283146,2.426063546355171e-10,-930.4659105509055,-0.011479115962763051,0.002999999996122901,0.002999999996122901,28.668499028299923,539.178280084967,3.0293469352590685e-11,3.0293469352590685e-11,-0.09647647681978098,-0.0063658466089823885,-0.045568644875804996,-0.011479132365512899
