8,2,3,4,5,6,7,1,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,15,16,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000388676,3.6518383333333316e-05,2.1845166666666625e-06,9.653526666666669e-05,0.00013655096666666667,0.00011688686666666667,-0.00039497961666666684,1.1117949999999994e-05,4.1666666666419216e-10,1.8200533333333343e-05,6.717050000000014e-06,0.00033744015000000015,1.13182e-05,1.0185316666666666e-05,-0.00039497961666666684,1.1117949999999994e-05,4.1666666666419216e-10,1.8200533333333343e-05,6.717050000000014e-06,0.00033744015000000015,1.13182e-05,1.0185316666666666e-05,-1.0718127452236105e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040111831666666663,1.1483450000000003e-05,6.933633333333351e-06,6.975026666666666e-05,0.000185167,0.00012778396666666665,-0.0003895010666666667,5.633416666666669e-06,5.200049999999981e-06,2.4916666666666685e-05,1.538346666666668e-05,0.0003123674666666667,1.3e-05,1.3e-05,-0.0003895010666666667,5.633416666666669e-06,5.200049999999981e-06,2.4916666666666685e-05,1.538346666666668e-05,0.0003123674666666667,1.3e-05,1.3e-05,-9.976051806859233e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041498438333333336,1.299999999999999e-05,1.2350050000000019e-05,8.71167e-05,0.00011566750000000002,0.00018685013333333332,-0.0003563844833333332,1.2133399999999974e-05,1.2133399999999974e-05,1.278335e-05,1.0833499999999977e-05,0.0002825008333333333,1.3e-05,1.3e-05,-0.0003563844833333332,1.2133399999999974e-05,1.2133399999999974e-05,1.278335e-05,1.0833499999999977e-05,0.0002825008333333333,1.3e-05,1.3e-05,-8.571354292996602e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044865119999999996,1.0616849999999986e-05,1.299999999999999e-05,8.256678333333332e-05,0.00015961724999999998,0.00018285031666666663,-0.0004375844833333333,1.299999999999999e-05,1.1917016666666651e-05,1.473346666666669e-05,1.581676666666666e-05,0.0003613170333333333,9.1001e-06,1.1700099999999998e-05,-0.0004375844833333333,1.299999999999999e-05,1.1917016666666651e-05,1.473346666666669e-05,1.581676666666666e-05,0.0003613170333333333,9.1001e-06,1.1700099999999998e-05,-1.29603523468802e-08
-5.666669999999999e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.666669999999999e-10,-0.00047308414999999997,9.53359999999998e-06,1.1700099999999993e-05,8.690003333333332e-05,0.00017338349999999997,0.00019156691666666662,-0.0004436503833333333,1.1050150000000022e-05,2.3833416666666678e-05,0.0,1.3000166666666678e-06,0.00040616678333333327,0.0,1.3000166666666668e-06,-0.0004436503833333333,1.1050150000000022e-05,2.3833416666666678e-05,0.0,1.3000166666666678e-06,0.00040616678333333327,0.0,1.3000166666666668e-06,-1.598294945281964e-08
-0.002353506122,0.0,0.0,0.0,0.0,0.0,0.0,0.002353506122,-0.00043238391666666656,1.1700099999999993e-05,1.0400199999999996e-05,4.030024999999998e-05,0.0001725667,0.00019741666666666662,-0.0004219837333333332,1.2133399999999974e-05,1.1916749999999984e-05,0.0,0.0,0.0003979335833333333,0.0,0.0,-0.00042198373333333326,1.2133399999999974e-05,1.1916749999999984e-05,0.0,0.0,0.0003979335833333333,0.0,0.0,-1.1706286242585407e-07
-0.003948662728,0.0,0.0,0.0,0.0,0.0,0.0,0.003948662728,-0.00051808465,1.1483366666666713e-05,3.333333338084027e-11,0.00011858400000000003,0.00016711684999999997,0.0002209004,-0.00037750200000000005,0.0,7.950766666666679e-06,0.0,5.666666666611329e-10,0.0003695506666666667,0.0,0.0,-0.00037750200000000005,0.0,7.950766666666679e-06,0.0,5.666666666611329e-10,0.0003695506666666667,0.0,0.0,-3.008844747576234e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00054746745,0.0,0.0,0.00013500028333333333,0.00020313380000000004,0.00020933336666666667,-0.00019300511666666664,0.0,1.4500000000065676e-09,1.3666666666628871e-09,1.8500000000074446e-09,0.00036875045,0.0,-0.00017575,-0.0003687551166666667,0.0,1.4500000000065676e-09,1.3666666666628871e-09,1.8499999999803396e-09,0.00036875045,0.0,0.0,-1.599392671636224e-08
-0.0002448345167,0.0,0.0,0.0,0.0,0.0,0.00024483351669999997,1e-09,-0.0005939344166666666,0.0,0.0,0.00013500000000000003,0.00025393441666666665,0.000205,9.254221666666669e-05,0.0,2.5833333333288334e-09,4.668633333333331e-06,2.699999999999144e-09,0.00043658386666666665,0.0,-0.0005338000000000001,-0.0004412577833333334,0.0,2.5833333333288334e-09,4.6686333333333585e-06,2.699999999999144e-09,0.0004365838666666667,0.0,0.0,-3.271776600755061e-08
