Nanogrid 1
0.0
0.0
0.0
0.0
5.666669999999999e-10
0.002353506122
0.003948662728
0.0
0.0002448345167
0.002568139488
0.0042733749693
0.0017614401117000001
0.000364360550033
0.000376611316703
0.00031500214997
0.00037855868107
0.000338336716667
0.002517150555
0.0002260893396
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.833329999999999e-10
0.0013822533940000001
0.00383547538
0.0022010853539999996
0.0003012699833
0.002225441105
0.0048939869753
0.0028944055517
0.000376707068247
0.000412295649967
0.00033170229997
0.00028711806669999996
0.000454360657733
0.004222878561
0.001628947239
6e-10
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.1666700000000003e-10
3.2317312200000006e-05
2e-09
0.001908699481
0.00058831785
0.0003693027667
0.0011495693025000001
0.00046338552239999996
0.0016016014243599999
0.00045667719996
0.00028225331669999993
0.000340318316667
0.0011547376975670001
0.002344205785
0.0009490837094
1.5e-10
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.16667e-10
0.00021359923399999999
0.001838243696
0.0010492980749999999
0.000241918666667
0.0008405579281
0.001516517856
0.0019852240643
0.0011410759121630002
0.000383379333366
0.000311102633367
0.00026358408329999996
0.0010056058498
0.001281007023
0.000684409035
3.3300000000000004e-11
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00017445719500000002
0.0031992598870000002
0.002849744505
0.0001414504618
0.000229102033333
0.0011066354767000001
0.004162100598
0.004199915111
0.001598297813003
0.000383893500006
0.00031053451666600003
0.000329000933367
0.001194637739
0.002286463962
0.0007114785133
5.33333e-10
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.833330000000001e-10
0.0005195310671
0.0035268597669999998
0.002606247488
0.0004572749378
0.0009823585022
0.0027139037986999995
0.0047672284413
0.0031932411777
0.00051878818319
0.00033973578333299995
0.0003690849167
0.001055353914967
0.0020535154040000002
0.001338627496
0.0001833509586
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.66667e-10
0.002043778246
0.001344588004
0.0017053728269999999
0.0007900353125999999
0.0019037036833
0.0041164415657
0.0034214732227
0.001803024794037
0.0005493392259660001
0.00030620194999899996
0.00040309021875
0.0019277184623
0.003312271905
0.0006886124585
1.66667e-10
0.0
0.0
0.0
0.0
