Time,1,2,3,4,5,6,7,8
02/01/18 21,66.16940000000002,57.68608333333334,29.636599999999998,30.036066666666663,40.253383333333325,28.63658333333333,72.28594999999999,459.45641666666677
02/01/18 22,24.886599999999998,22.669516666666663,14.82033333333333,60.835683333333336,12.369983333333334,67.68640000000002,52.503200000000014,425.9900833333334
02/01/18 23,29.01938333333333,0.0019000000000000002,5.018066666666666,27.60273333333333,0.0014333333333333338,39.90188333333334,17.185533333333332,261.6061666666667
03/01/18 00,5.700933333333333,9.1021,2.2346,13.168416666666667,14.900450000000001,2.800266666666667,0.0004833333333333333,226.69043333333337
03/01/18 01,1.95,11.91675,11.700066666666666,11.05015,16.2502,14.516816666666667,7.366683333333333,330.5677166666667
03/01/18 02,11.916750000000002,13.0,12.350050000000001,11.483450000000001,14.516883333333334,13.0,14.95025,355.31698333333327
03/01/18 03,13.0,12.350050000000001,10.833499999999999,10.833499999999999,10.4003,12.566699999999999,23.833383333333334,386.3836666666667
03/01/18 04,13.0,10.4002,13.0,0.8667166666666667,1.7333333333333334,13.0002,14.083416666666666,371.6170333333333
03/01/18 05,7.800066666666667,4.766683333333333,13.0,0.0,0.0,11.050033333333333,13.0,372.53365
03/01/18 06,0.0,0.0,5.41685,0.0,0.0007000000000000002,0.0004833333333333334,14.6004,442.41678333333334
03/01/18 07,0.0,0.0,0.0,0.0,9.002750000000002,0.40173333333333333,4.518733333333332,444.1673166666667
03/01/18 08,0.0,0.0,0.0,0.0,51.00215,0.0024000000000000002,0.003,440.83366666666666
03/01/18 09,0.0,0.0,0.0,0.0,10.401916666666667,0.00275,1.6027999999999996,448.0835166666667
03/01/18 10,0.0,0.0,0.0,0.0,0.0016666666666666668,0.001,47.26936666666667,507.3333666666667
03/01/18 11,0.0,0.0,0.0,0.0,0.00005,0.0008333333333333334,3.8362333333333325,537.0028833333333
03/01/18 12,0.26875000000000004,0.9348666666666671,7.000233333333332,0.0008666666666666668,0.8018333333333333,0.0021,9.16991666666667,524.0386666666667
03/01/18 13,5.935666666666665,2.80195,8.001966666666664,24.068966666666665,0.0027000000000000006,1.4693,5.002866666666667,682.2373833333331
03/01/18 14,1.3334333333333332,0.00036666666666666667,0.00035,0.0008,0.8009999999999998,0.00065,6.666666666666667e-05,613.0536333333332
03/01/18 15,0.0,0.0,0.0,0.0,1.10045,1.4670666666666667,5.000116666666668,518.4346333333334
03/01/18 16,0.0,0.0,0.0,0.0,4.666883333333334,3.233633333333333,4.600233333333332,528.8336166666667
03/01/18 17,1.0001333333333333,0.0,0.0,0.7672166666666665,8.0,6.1001666666666665,1.867433333333334,499.1670333333333
03/01/18 18,4.735266666666665,6.9334333333333324,1.0670666666666664,3.80005,9.467183333333333,5.767116666666666,3.4683999999999995,573.5354
03/01/18 19,3.9199,11.067183333333332,3.6017166666666665,6.084899999999998,38.93523333333334,9.668133333333337,28.469766666666665,550.3555333333334
03/01/18 20,39.868733333333346,47.65296666666667,30.23508333333333,13.50268333333333,29.336966666666676,68.28605,38.55306666666667,423.74063333333345
03/01/18 21,41.38688333333333,60.90240000000002,52.419500000000006,70.28626666666668,31.238083333333332,55.469266666666684,56.35375000000001,418.3235000000001
03/01/18 22,75.56908333333334,47.13661666666667,38.619216666666674,46.15278333333334,37.51953333333334,39.619883333333355,24.154499999999995,477.70523333333335
03/01/18 23,2.351833333333333,18.2853,33.36873333333333,4.837200000000001,15.167833333333332,17.50218333333333,31.78541666666667,311.6062499999999
04/01/18 00,0.6682166666666665,0.001716666666666667,0.0016666666666666668,9.968466666666666,24.000233333333334,0.00021666666666666668,1.2836999999999998,234.39071666666672
04/01/18 01,8.233483333333334,7.583366666666667,7.80005,12.1334,26.0,3.4667833333333333,11.483383333333332,217.03448333333333
04/01/18 02,11.483450000000001,10.616850000000001,9.75025,11.91675,26.0,14.950116666666668,16.03353333333333,279.2839666666667
04/01/18 03,11.700099999999999,10.61685,12.35005,11.916750000000002,26.0,15.816733333333334,12.1335,345.11704999999995
04/01/18 04,11.916750000000002,13.0,9.9669,11.483433333333332,26.0,21.88338333333333,2.1667,381.6166666666667
04/01/18 05,10.1834,10.833433333333335,11.483450000000001,0.0,14.516966666666667,11.916816666666668,0.0,375.6336833333334
04/01/18 06,0.0,0.0,0.21669999999999998,0.0,0.0,0.0,0.0,424.00044999999994
04/01/18 07,0.0,0.0,0.0,0.0,0.001416666666666667,0.0010166666666666668,0.001316666666666667,503.8351666666667
04/01/18 08,0.0,0.0,0.0,0.0,0.002783333333333333,5.002683333333333,0.002616666666666667,443.0009166666666
04/01/18 09,0.0,0.0,0.0,0.0,0.0029,0.13631666666666667,0.002983333333333333,532.0836166666667
04/01/18 10,0.0,0.0,0.0,0.0,0.0016333333333333334,4.935383333333334,0.001966666666666667,480.5841333333334
04/01/18 11,0.0,0.0,0.0,0.0,0.0011666666666666668,0.13560000000000003,0.0008833333333333334,486.58761666666675
04/01/18 12,2.0017833333333335,2.4011333333333336,2.267516666666667,1.0684500000000001,11.202583333333337,15.335716666666666,5.001833333333334,598.7032500000001
04/01/18 13,13.069333333333331,10.269349999999996,26.468466666666668,32.73559999999999,2.8025166666666665,0.0024000000000000002,4.002933333333332,602.6706833333333
04/01/18 14,0.00030000000000000003,0.0005166666666666667,0.0003,0.00065,0.00016666666666666666,0.00075,0.00095,546.6362166666665
04/01/18 15,3.3333333333333335e-05,0.0,0.0,0.0,0.0,0.0,0.0,588.0013666666667
04/01/18 16,0.001,0.0004000000000000001,0.0,0.0,1.33345,0.0,4.000183333333334,540.0002666666667
04/01/18 17,3.7334000000000005,4.0,3.6001,0.0,1.6005000000000005,4.866883333333334,4.0005,490.51754999999997
04/01/18 18,14.00108333333333,4.866833333333332,3.0336666666666674,12.135283333333337,10.933883333333332,16.65153333333333,2.634833333333334,550.9357833333332
04/01/18 19,65.78575000000002,16.568099999999994,12.485399999999998,21.636633333333332,2.435699999999999,39.368283333333345,6.001783333333334,548.92215
04/01/18 20,20.30428333333333,19.269899999999993,32.8518,20.72063333333332,67.26858333333334,38.702766666666676,24.602566666666664,487.55516666666676
04/01/18 21,18.070399999999992,40.37038333333335,20.503883333333327,22.470116666666666,50.119733333333336,25.686966666666656,78.76935000000003,359.09008333333327
04/01/18 22,28.152883333333328,38.95291666666667,57.869166666666665,22.053666666666665,39.85333333333333,57.085566666666665,75.78655,398.35553333333337
04/01/18 23,17.65328333333333,68.15328333333335,39.3512,59.88486666666666,24.736133333333328,63.11846666666668,39.80271666666667,269.22200000000004
05/01/18 00,0.0014666666666666667,25.36816666666667,19.485133333333337,13.951650000000003,0.0002,14.766950000000001,11.483783333333331,273.4228166666666
05/01/18 01,9.966716666666665,11.7001,12.133399999999998,12.566699999999999,4.1166833333333335,11.7001,13.0,251.3346333333333
05/01/18 02,13.0,11.483450000000001,11.91675,12.1334,22.966783333333336,10.4002,13.0,336.53356666666673
05/01/18 03,13.0,7.583349999999999,11.916750000000002,7.583466666666667,14.083416666666666,10.833499999999999,13.0,273.2008666666667
05/01/18 04,11.266799999999998,0.0,11.700099999999999,0.0,0.0,12.783516666666666,15.816783333333335,360.6504333333333
05/01/18 05,0.0001,0.0,8.450066666666666,0.0,0.0,0.0,25.133366666666667,375.13395
05/01/18 06,0.0,0.0,0.0,0.0,0.0006666666666666668,11.867133333333333,13.650916666666665,392.6668833333334
05/01/18 07,0.0,0.0,0.0,0.0,15.000983333333329,60.800900000000006,27.00203333333333,491.1666833333333
05/01/18 08,0.0,0.0,0.0,0.0,1.4690166666666669,7.002833333333332,2.4027,423.7505
05/01/18 09,0.0,0.0,0.0,0.0,2.2693833333333324,1.2028166666666669,3.7358666666666656,446.50050000000005
05/01/18 10,0.0,0.0,0.0,0.0,0.003,0.001316666666666667,0.003,510.0834666666667
05/01/18 11,0.0,0.0,0.0,0.0,0.002516666666666667,0.0018666666666666669,0.002366666666666667,511.7508333333334
05/01/18 12,31.80118333333333,24.2008,0.0013666666666666669,15.001700000000001,0.0020833333333333333,16.336316666666665,3.068466666666666,508.53565
05/01/18 13,38.601749999999996,23.801699999999997,3.3353666666666664,39.86815,0.0028166666666666665,1.868716666666667,0.6688666666666665,636.5874499999998
05/01/18 14,0.00045,0.0,0.0,0.0,0.8002833333333332,0.0,0.00025,636.9193166666664
05/01/18 15,0.0,3.3333333333333335e-05,0.0,0.0,0.0,0.0,0.13338333333333333,582.0688166666665
05/01/18 16,0.0,0.001,0.0,0.0,0.0003500000000000001,0.0,4.0,505.7503500000001
05/01/18 17,1.2668500000000005,0.36748333333333333,1.6666666666666667e-05,0.0,4.533766666666667,0.0,4.0,527.6671833333334
05/01/18 18,3.800350000000001,1.8339499999999995,0.667583333333333,9.31675,8.0,1.6686000000000003,4.000183333333334,509.7856166666667
05/01/18 19,9.867116666666664,5.485183333333331,53.419033333333346,21.751099999999997,12.666966666666667,14.471033333333333,18.068583333333343,527.8367666666667
05/01/18 20,10.51975,17.80173333333333,45.80261666666668,22.31976666666666,71.30235000000002,16.470700000000004,28.90406666666666,410.1724499999999
05/01/18 21,28.053216666666668,41.70306666666667,28.436249999999998,38.08660000000001,45.58705000000001,20.62036666666666,47.88671666666666,350.30625
05/01/18 22,21.287149999999997,39.852700000000006,23.81984999999999,35.802850000000014,23.61959999999999,30.33643333333333,46.08723333333334,281.0402166666667
05/01/18 23,35.35223333333333,17.31873333333333,25.10344999999999,16.483483333333332,10.03533333333333,23.35334999999999,32.68581666666667,293.28848333333343
06/01/18 00,7.5846833333333326,12.135499999999999,0.0016666666666666668,37.467816666666664,15.16725,17.5506,21.86715,247.67399999999998
06/01/18 01,13.0,11.916749999999999,12.350050000000001,13.0,22.10015,12.1334,16.900033333333333,361.41748333333334
06/01/18 02,11.7001,12.566699999999999,11.7001,13.0,26.0,13.650116666666667,18.63335,348.9171833333333
06/01/18 03,12.350050000000001,13.0,11.483450000000001,11.700099999999997,14.083466666666668,16.033383333333333,13.0,444.58356666666674
06/01/18 04,8.23345,11.916750000000002,2.8167666666666666,11.2668,12.35005,13.0,1.5167833333333334,412.1002333333334
06/01/18 05,0.0,0.00015000000000000001,0.0,11.7001,8.88335,13.0,0.0,414.61701666666664
06/01/18 06,0.0,0.0,0.0,13.0,0.0,14.950050000000001,0.00015000000000000001,478.2505
06/01/18 07,0.0,0.0,0.0,2.1667166666666664,0.0,8.234816666666667,0.001,393.50098333333335
06/01/18 08,0.0,0.0,0.0,0.0,0.5351833333333331,1.336166666666667,0.0018333333333333335,507.5
06/01/18 09,0.0,0.0,0.0,0.0,36.40213333333333,0.003,20.002649999999996,483.3336166666667
06/01/18 10,0.0,0.0,0.0,0.0,13.134899999999996,1.66965,0.0017833333333333336,429.16781666666674
06/01/18 11,0.0,0.0,0.0,0.0,0.00205,10.835966666666671,0.0011833333333333335,504.91881666666666
06/01/18 12,19.002083333333324,0.0009500000000000001,7.002250000000001,0.0008333333333333334,0.0026,13.836633333333335,9.001516666666666,520.93605
06/01/18 13,0.002733333333333333,3.2023333333333337,37.00216666666666,0.00275,22.00221666666666,0.002266666666666667,44.934833333333344,572.337483333333
06/01/18 14,0.6666666666666666,0.0005166666666666667,0.00075,0.00018333333333333334,0.00013333333333333334,0.00043333333333333337,3.3333333333333335e-05,529.0705166666668
06/01/18 15,0.0,0.0,0.0,0.0,1.2004666666666666,0.0,0.0,518.8012333333334
06/01/18 16,0.40005,0.5338333333333334,0.0,0.0,6.0,0.0,0.0,466.9169833333334
06/01/18 17,3.4001666666666677,2.067,0.0,0.0,6.0,0.5001833333333333,0.0,505.5670166666667
06/01/18 18,2.0685333333333324,4.400516666666666,5.700550000000001,0.8675666666666666,20.30045,8.135033333333334,1.5185999999999997,553.0023666666667
06/01/18 19,6.202716666666668,21.50211666666666,3.368816666666666,10.43518333333333,28.902916666666663,38.78668333333334,30.469399999999997,635.0038999999998
06/01/18 20,19.336249999999996,63.16905,15.15408333333333,28.353083333333338,34.57001666666666,16.353416666666668,53.28666666666668,534.8379666666667
06/01/18 21,23.80316666666666,68.53569999999999,48.33623333333334,23.602966666666664,34.0544,70.70201666666667,42.62,398.33898333333343
06/01/18 22,60.002650000000024,19.38673333333333,59.35233333333334,75.1852166666667,46.58635,59.38633333333334,40.83671666666667,357.45691666666676
06/01/18 23,50.536183333333334,10.119016666666663,19.86943333333333,13.185149999999995,13.253566666666668,23.3519,27.536066666666663,290.35570000000007
07/01/18 00,10.835016666666665,14.90185,0.002116666666666667,5.418699999999999,11.350183333333332,11.700583333333332,12.750483333333333,256.2399333333334
07/01/18 01,12.78335,11.91675,1.9500333333333333,9.750250000000001,18.633433333333333,13.0,13.0,265.00086666666664
07/01/18 02,13.0,13.0,12.1334,10.4002,12.566699999999999,13.0,13.0,296.8670666666667
07/01/18 03,13.0,13.0,10.833499999999999,13.0,11.05015,22.53343333333333,13.0,337.8336
07/01/18 04,12.133399999999998,13.0,0.00011666666666666667,4.3334166666666665,4.550116666666667,21.450016666666667,13.0,368.1671333333334
07/01/18 05,10.61685,6.933649999999999,0.0,0.0,0.0,6.500166666666667,22.100066666666667,311.55078333333336
07/01/18 06,12.566699999999999,0.0,0.0,0.0,0.0,0.0,18.416766666666664,372.5836666666667
07/01/18 07,2.38355,0.0,0.0,0.0,0.00021666666666666674,0.00011666666666666667,1.950266666666667,408.4169833333334
07/01/18 08,0.0,0.0,0.0,0.0,14.935316666666665,0.0022333333333333333,26.001866666666654,568.4168333333333
07/01/18 09,0.0,0.0,0.0,0.0,10.269033333333335,0.1363166666666667,0.4029500000000001,533.3333666666666
07/01/18 10,0.0,0.0,0.0,0.0,0.0020666666666666667,3.3357833333333318,0.0024500000000000004,525.4169833333334
07/01/18 11,0.0,0.0,0.0,0.0,27.734683333333333,20.002283333333324,3.467316666666668,468.5842833333334
07/01/18 12,5.002083333333333,5.734250000000001,0.0019500000000000001,0.001216666666666667,4.002583333333332,18.00288333333333,4.4016166666666665,543.2368666666667
07/01/18 13,64.40098333333334,34.06835,5.868599999999998,6.134899999999998,2.801766666666667,4.002783333333334,3.7355500000000013,608.0040999999998
07/01/18 14,3.000549999999999,0.00028333333333333335,0.00036666666666666667,0.00023333333333333333,0.00030000000000000003,0.00043333333333333337,0.0008500000000000001,596.1711666666665
07/01/18 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0005333333333333334,504.50193333333334
07/01/18 16,3.3333333333333335e-05,0.0,0.26689999999999997,0.0,0.0,0.0,3.3339166666666666,543.1666833333334
07/01/18 17,2.4004,0.0,4.0,0.0,0.0,0.0,0.6675833333333329,535.8335666666667
07/01/18 18,4.0,0.6672166666666667,5.801299999999998,9.584433333333331,29.100216666666665,2.768483333333332,3.3006833333333336,438.669
07/01/18 19,7.901583333333334,3.735499999999999,17.31863333333333,51.40271666666668,31.10193333333333,25.352866666666667,26.001666666666665,546.4860833333333
07/01/18 20,40.002399999999994,30.118783333333333,46.552716666666676,69.00245,40.47018333333334,38.302466666666675,25.768866666666664,467.95426666666674
07/01/18 21,20.237349999999996,83.78544999999998,60.56996666666669,23.670266666666667,48.86991666666667,33.35366666666666,37.636700000000005,424.40595000000013
07/01/18 22,25.519916666666667,12.336766666666673,39.38698333333333,29.536699999999996,47.02016666666668,53.20363333333335,74.81946666666666,460.2882333333335
07/01/18 23,21.235950000000006,0.003033333333333333,13.187533333333329,11.72015,27.152050000000006,52.48593333333335,24.07063333333333,318.87239999999986
